meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1264,9955,2025-06-29T14:32:32+00:00,22.0,62,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:32:32
1264,9955,2025-06-29T14:33:33+00:00,10.0,63,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:33:32
1264,9955,2025-06-29T14:34:09+00:00,27.0,64,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:34:09
1264,9955,2025-06-29T14:34:38+00:00,27.0,64,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:34:38
1264,9955,2025-06-29T14:35:04+00:00,43.0,65,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:35:03
1264,9955,2025-06-29T14:35:25+00:00,43.0,65,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:35:24
1264,9955,2025-06-29T14:35:43+00:00,,65,Other,,,,FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 22 (TSU) - CAUSING A COLLISION
1264,9955,2025-06-29T14:37:00+00:00,22.0,66,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:37:00
1264,9955,2025-06-29T14:38:10+00:00,6.0,67,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:38:10
1264,9955,2025-06-29T14:38:35+00:00,87.0,68,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:38:35
1264,9955,2025-06-29T14:38:41+00:00,87.0,68,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:38:40
1264,9955,2025-06-29T14:39:14+00:00,10.0,68,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:39:14
1264,9955,2025-06-29T14:39:20+00:00,22.0,68,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:39:19
1264,9955,2025-06-29T14:39:21+00:00,10.0,68,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:39:20
1264,9955,2025-06-29T14:39:27+00:00,22.0,68,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:39:26
1264,9955,2025-06-29T14:39:40+00:00,22.0,69,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:39:40
1264,9955,2025-06-29T14:40:18+00:00,5.0,69,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:40:18
1264,9955,2025-06-29T14:40:29+00:00,14.0,69,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:40:29
1264,9955,2025-06-29T14:40:34+00:00,5.0,69,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:40:33
1264,9955,2025-06-29T14:41:47+00:00,,70,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1264,9955,2025-06-29T14:41:57+00:00,,70,Other,,,,CAR 81 (PIA) TIME 1:10.782 DELETED - TRACK LIMITS AT TURN 1 LAP 70 16:40:49
1264,9955,2025-06-29T14:42:11+00:00,6.0,70,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:42:10
1264,9955,2025-06-29T14:44:42+00:00,,70,Other,,,,ALL PASS HOLDERS MAY ACCESS THE PIT LANE
1264,9955,2025-06-29T14:45:15+00:00,,70,Flag,YELLOW,Sector,9.0,YELLOW IN TRACK SECTOR 9
1264,9955,2025-06-29T14:45:16+00:00,,70,Other,,,,DRS DISABLED IN ZONE 2
1264,9955,2025-06-29T14:45:52+00:00,,70,Flag,YELLOW,Sector,10.0,YELLOW IN TRACK SECTOR 10
1264,9955,2025-06-29T14:46:11+00:00,,70,Flag,CLEAR,Sector,9.0,CLEAR IN TRACK SECTOR 9
1264,9955,2025-06-29T14:46:11+00:00,,70,Other,,,,DRS ENABLED IN ZONE 2
1264,9955,2025-06-29T14:46:17+00:00,,70,Flag,YELLOW,Sector,9.0,YELLOW IN TRACK SECTOR 9
1264,9955,2025-06-29T14:46:18+00:00,,70,Other,,,,DRS DISABLED IN ZONE 2
1264,9955,2025-06-29T14:47:32+00:00,,70,Flag,CLEAR,Sector,9.0,CLEAR IN TRACK SECTOR 9
1264,9955,2025-06-29T14:47:32+00:00,,70,Other,,,,DRS ENABLED IN ZONE 2
1264,9955,2025-06-29T14:48:12+00:00,,70,Flag,CLEAR,Sector,10.0,CLEAR IN TRACK SECTOR 10
