meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1261,9979,2025-05-25T14:13:39+00:00,27.0,55,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:13:39
1261,9979,2025-05-25T14:13:59+00:00,5.0,55,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:13:58
1261,9979,2025-05-25T14:14:09+00:00,23.0,55,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:14:09
1261,9979,2025-05-25T14:14:10+00:00,,55,Other,,,,CAR 1 (VER) TIME 1:17.547 DELETED - TRACK LIMITS AT TURN 10 LAP 53 16:11:43
1261,9979,2025-05-25T14:14:16+00:00,43.0,55,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:14:15
1261,9979,2025-05-25T14:14:31+00:00,6.0,55,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:14:30
1261,9979,2025-05-25T14:14:37+00:00,,55,Other,,,,CAR 87 (BEA) TIME 1:22.205 DELETED - TRACK LIMITS AT TURN 10 LAP 51 16:11:44
1261,9979,2025-05-25T14:14:38+00:00,87.0,55,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:14:37
1261,9979,2025-05-25T14:14:40+00:00,,55,Other,,,,CAR 27 (HUL) TIME 1:20.376 DELETED - TRACK LIMITS AT TURN 10 LAP 52 16:13:08
1261,9979,2025-05-25T14:14:53+00:00,18.0,56,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:14:52
1261,9979,2025-05-25T14:14:54+00:00,63.0,56,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:14:53
1261,9979,2025-05-25T14:15:00+00:00,55.0,56,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:14:59
1261,9979,2025-05-25T14:15:04+00:00,22.0,56,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:15:03
1261,9979,2025-05-25T14:15:21+00:00,12.0,56,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 16:15:20
1261,9979,2025-05-25T14:17:05+00:00,23.0,57,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:17:05
1261,9979,2025-05-25T14:17:22+00:00,23.0,58,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:17:22
1261,9979,2025-05-25T14:18:01+00:00,63.0,58,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:18:00
1261,9979,2025-05-25T14:21:16+00:00,55.0,61,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:21:16
1261,9979,2025-05-25T14:21:22+00:00,55.0,61,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:21:21
1261,9979,2025-05-25T14:21:27+00:00,55.0,61,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:21:27
1261,9979,2025-05-25T14:25:43+00:00,27.0,64,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:25:42
1261,9979,2025-05-25T14:25:49+00:00,27.0,64,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:25:48
1261,9979,2025-05-25T14:25:56+00:00,27.0,64,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:25:56
1261,9979,2025-05-25T14:27:50+00:00,27.0,66,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:27:50
