meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1266,9928,55,10,2025-08-03T14:27:04.550000+00:00,14
1266,9928,10,55,2025-08-03T14:27:04.659000+00:00,14
1266,9928,27,55,2025-08-03T14:27:10.415000+00:00,15
1266,9928,27,10,2025-08-03T14:29:44.518000+00:00,14
1266,9928,55,10,2025-08-03T14:29:44.968000+00:00,15
1266,9928,27,31,2025-08-03T14:31:06.525000+00:00,13
1266,9928,23,10,2025-08-03T14:31:09.213000+00:00,16
1266,9928,55,31,2025-08-03T14:32:23.319000+00:00,14
1266,9928,23,31,2025-08-03T14:33:53.870000+00:00,15
1266,9928,43,10,2025-08-03T14:39:40.152000+00:00,18
