meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1257,10014,2025-04-13T16:34:52+00:00,22.0,55,Flag,BLACK AND WHITE,Driver,,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - TRACK LIMITS
1257,10014,2025-04-13T16:35:34+00:00,,55,Other,,,,CAR 87 (BEA) TIME 1:38.643 DELETED - TRACK LIMITS AT TURN 13 LAP 54 19:35:00
1257,10014,2025-04-13T16:37:36+00:00,,56,Other,,,,CAR 1 (VER) TIME 1:38.687 DELETED - TRACK LIMITS AT TURN 4 LAP 55 19:35:37
1257,10014,2025-04-13T16:37:41+00:00,1.0,56,Flag,BLACK AND WHITE,Driver,,BLACK AND WHITE FLAG FOR CAR 1 (VER) - TRACK LIMITS
1257,10014,2025-04-13T16:39:29+00:00,,57,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1257,10014,2025-04-13T16:42:21+00:00,,57,Other,,,,CAR 7 (DOO) TIME 1:38.811 DELETED - TRACK LIMITS AT TURN 13 LAP 56 19:38:23
1257,10014,2025-04-13T16:42:28+00:00,,57,Other,,,,INCIDENT INVOLVING CAR 7 (DOO) NOTED - TRACK LIMITS
1257,10014,2025-04-13T16:42:48+00:00,,57,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 7 (DOO) UNDER INVESTIGATION - TRACK LIMITS
1257,10014,2025-04-13T16:42:56+00:00,,57,Other,,,,CAR 18 (STR) TIME 1:38.980 DELETED - TRACK LIMITS AT TURN 13 LAP 57 19:40:15
1257,10014,2025-04-13T16:43:07+00:00,,57,Other,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 7 (DOO) - TRACK LIMITS
1257,10014,2025-04-13T16:52:34+00:00,,57,Flag,DOUBLE YELLOW,Sector,1.0,DOUBLE YELLOW IN TRACK SECTOR 1
1257,10014,2025-04-13T16:52:36+00:00,,57,Flag,CLEAR,Sector,1.0,CLEAR IN TRACK SECTOR 1
1257,10014,2025-04-13T16:53:27+00:00,,57,Flag,DOUBLE YELLOW,Sector,1.0,DOUBLE YELLOW IN TRACK SECTOR 1
1257,10014,2025-04-13T16:53:28+00:00,,57,Flag,CLEAR,Sector,1.0,CLEAR IN TRACK SECTOR 1
