meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1254,9693,2025-03-16T05:45:02+00:00,,49,Other,,,,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 5 (BOR) - UNSAFE RELEASE
1254,9693,2025-03-16T05:46:32+00:00,,49,Other,,,,CAR 22 (TSU) TIME 2:33.312 DELETED - TRACK LIMITS AT TURN 4 LAP 47 16:40:53
1254,9693,2025-03-16T05:46:48+00:00,,49,Flag,CLEAR,Sector,2.0,CLEAR IN TRACK SECTOR 2
1254,9693,2025-03-16T05:47:00+00:00,,50,Flag,CLEAR,Sector,19.0,CLEAR IN TRACK SECTOR 19
1254,9693,2025-03-16T05:47:04+00:00,,50,Other,,,,LAPPED CAR MAY NOW OVERTAKE THE SAFETY CAR: 87
1254,9693,2025-03-16T05:49:42+00:00,,51,SafetyCar,,,,SAFETY CAR IN THIS LAP
1254,9693,2025-03-16T05:51:17+00:00,,51,Flag,CLEAR,Track,,TRACK CLEAR
1254,9693,2025-03-16T05:55:31+00:00,,54,Drs,,,,DRS ENABLED
1254,9693,2025-03-16T05:58:19+00:00,,56,Other,,,,CAR 10 (GAS) TIME 1:34.967 DELETED - TRACK LIMITS AT TURN 1 LAP 54 16:54:53
1254,9693,2025-03-16T05:58:32+00:00,,56,Other,,,,INCIDENT INVOLVING CAR 12 (ANT) NOTED - UNSAFE RELEASE
1254,9693,2025-03-16T05:59:02+00:00,,56,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 12 (ANT) UNDER INVESTIGATION - UNSAFE RELEASE
1254,9693,2025-03-16T05:59:50+00:00,,57,Other,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 12 (ANT) - UNSAFE RELEASE
1254,9693,2025-03-16T06:00:29+00:00,,57,Flag,CHEQUERED,Track,,CHEQUERED FLAG
